NUTS3_addit_demolition,gfa_sfh_1977,gfa_sfh_77_90,gfa_sfh_90_17,gfa_sfh_2017__,gfa_mfh_1977,gfa_mfh_77_90,gfa_mfh_90_17,gfa_mfh_2017__,gfa_nres_1977,gfa_nres_77_90,gfa_nres_90_17,gfa_nres_2017__,XXX,gfa_total_2017,gfa_res_2017,gfa_nres_2017,gfa_total,gfa_re,gfa_nres,gfa_new
1.000000000000000000e+00,1.451081466674804688e+01,4.386990547180175781e+00,4.049529552459716797e+00,0.000000000000000000e+00,5.551973819732666016e+00,1.678503632545471191e+00,1.549388051033020020e+00,0.000000000000000000e+00,5.327637195587158203e+00,1.610680937767028809e+00,1.486782431602478027e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.015229797363281250e+01,3.172719955444335938e+01,8.425100326538085938e+00,4.015229797363281250e+01,3.172719955444335938e+01,8.425100326538085938e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.385373115539550781e+01,2.914473772048950195e+00,3.193943738937377930e+00,0.000000000000000000e+00,3.641731500625610352e+00,7.661279439926147461e-01,8.395922780036926270e-01,0.000000000000000000e+00,4.126940250396728516e+00,8.682035803794860840e-01,9.514559507369995117e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.115620040893554688e+01,2.520960044860839844e+01,5.946599960327148438e+00,3.115620040893554688e+01,2.520960044860839844e+01,5.946599960327148438e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.605899810791015625e+01,7.650959777832031250e+01,1.954940032958984375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.165325927734375000e+01,3.488311529159545898e+00,4.024974346160888672e+00,0.000000000000000000e+00,2.708855628967285156e+00,8.108745813369750977e-01,9.356244802474975586e-01,0.000000000000000000e+00,3.142812490463256836e+00,9.407762289047241211e-01,1.085510969161987305e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.879100036621093750e+01,2.362190055847167969e+01,5.169099807739257812e+00,2.879100036621093750e+01,2.362190055847167969e+01,5.169099807739257812e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.166067886352539062e+01,5.865750789642333984e+00,5.243129253387451172e+00,0.000000000000000000e+00,1.329802608489990234e+01,3.601129293441772461e+00,3.218886613845825195e+00,0.000000000000000000e+00,9.505377769470214844e+00,2.574073553085327148e+00,2.300847768783569336e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.726789855957031250e+01,5.288759994506835938e+01,1.438029956817626953e+01,6.726789855957031250e+01,5.288759994506835938e+01,1.438029956817626953e+01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.384367065429687500e+02,1.107035980224609375e+02,2.773310089111328125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.673159599304199219e+00,1.912666320800781250e+00,1.563815355300903320e+00,0.000000000000000000e+00,1.724730134010314941e+00,3.803496360778808594e-01,3.109777271747589111e-01,0.000000000000000000e+00,2.217967271804809570e+00,4.891217648983001709e-01,3.999109268188476562e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.767269897460937500e+01,1.456569957733154297e+01,3.107000112533569336e+00,1.767269897460937500e+01,1.456569862365722656e+01,3.106999874114990234e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.432343482971191406e+00,2.608946084976196289e+00,2.293578863143920898e+00,0.000000000000000000e+00,2.577013254165649414e+00,7.127909064292907715e-01,6.266292929649353027e-01,0.000000000000000000e+00,2.830650329589843750e+00,7.829458117485046387e-01,6.883039474487304688e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.255319976806640625e+01,1.825130081176757812e+01,4.301899909973144531e+00,2.255320358276367188e+01,1.825130271911621094e+01,4.301899909973144531e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.989877223968505859e+00,1.374900341033935547e+00,1.153762459754943848e+00,0.000000000000000000e+00,1.077912807464599609e+00,2.120241224765777588e-01,1.779223382472991943e-01,0.000000000000000000e+00,1.617905497550964355e+00,3.182400166988372803e-01,2.670545578002929688e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.318959999084472656e+01,1.098639965057373047e+01,2.203200101852416992e+00,1.318959999084472656e+01,1.098639965057373047e+01,2.203200101852416992e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.034266567230224609e+01,3.045898675918579102e+00,3.347141265869140625e+00,0.000000000000000000e+00,4.637405395507812500e+00,1.365708589553833008e+00,1.500778555870056152e+00,0.000000000000000000e+00,4.151723861694335938e+00,1.222676038742065430e+00,1.343600034713745117e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.095759963989257812e+01,2.423959922790527344e+01,6.717999935150146484e+00,3.095759773254394531e+01,2.423959922790527344e+01,6.718000411987304688e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.967858791351318359e+00,2.068461179733276367e+00,2.203094720840454102e+00,0.000000000000000000e+00,1.573847413063049316e+00,4.085717797279357910e-01,4.351652264595031738e-01,0.000000000000000000e+00,2.146476984024047852e+00,5.572267770767211914e-01,5.934960246086120605e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.795419883728027344e+01,1.465699958801269531e+01,3.297199964523315430e+00,1.795419883728027344e+01,1.465699863433837891e+01,3.297199964523315430e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.234582710266113281e+01,4.265667438507080078e+00,3.896523475646972656e+00,0.000000000000000000e+00,4.512279987335205078e+00,1.559060096740722656e+00,1.424141407012939453e+00,0.000000000000000000e+00,4.879751682281494141e+00,1.686027050018310547e+00,1.540120959281921387e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.610939788818359375e+01,2.800349998474121094e+01,8.105899810791015625e+00,3.610939788818359375e+01,2.800349998474121094e+01,8.105899810791015625e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.050319671630859375e+01,6.559249877929687500e+01,1.491069984436035156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.170509433746337891e+01,3.772716522216796875e+00,4.062925338745117188e+00,0.000000000000000000e+00,6.163909435272216797e+00,1.986714720726013184e+00,2.139538764953613281e+00,0.000000000000000000e+00,4.910263538360595703e+00,1.582647085189819336e+00,1.704389095306396484e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.802819824218750000e+01,2.983090019226074219e+01,8.197299957275390625e+00,3.802819824218750000e+01,2.983090019226074219e+01,8.197299957275390625e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.195288372039794922e+01,3.102976083755493164e+00,3.304945230484008789e+00,0.000000000000000000e+00,2.223812341690063477e+00,5.773031115531921387e-01,6.148790717124938965e-01,0.000000000000000000e+00,2.651457548141479492e+00,6.883200407028198242e-01,7.331219911575317383e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.584970092773437500e+01,2.177680015563964844e+01,4.072899818420410156e+00,2.584969902038574219e+01,2.177680015563964844e+01,4.072899341583251953e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.548769950866699219e+00,1.658716678619384766e+00,1.507924318313598633e+00,0.000000000000000000e+00,1.655979990959167480e+00,3.213095664978027344e-01,2.920995950698852539e-01,0.000000000000000000e+00,1.926780700683593750e+00,3.738529682159423828e-01,3.398663699626922607e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.662530136108398438e+01,1.398480033874511719e+01,2.640500068664550781e+00,1.662530136108398438e+01,1.398480033874511719e+01,2.640500068664550781e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.493519592285156250e+01,7.617559814453125000e+01,1.875959968566894531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.535370826721191406e+00,2.514005661010742188e+00,2.677639484405517578e+00,0.000000000000000000e+00,6.033935546875000000e+00,1.590850353240966797e+00,1.694396972656250000e+00,0.000000000000000000e+00,4.760104656219482422e+00,1.255004167556762695e+00,1.336690902709960938e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.139799880981445312e+01,2.404619979858398438e+01,7.351799964904785156e+00,3.139800071716308594e+01,2.404619979858398438e+01,7.351799964904785156e+00,0.000000000000000000e+00
1.000000000000000000e+00,7.317863941192626953e+00,1.204205513000488281e+00,8.336807489395141602e-01,0.000000000000000000e+00,1.581681728363037109e+00,2.602767646312713623e-01,1.801915913820266724e-01,0.000000000000000000e+00,1.705070257186889648e+00,2.805812060832977295e-01,1.942485123872756958e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.355780029296875000e+01,1.137790012359619141e+01,2.179899930953979492e+00,1.355780124664306641e+01,1.137790107727050781e+01,2.179899930953979492e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.328728103637695312e+01,2.916720390319824219e+00,2.859529972076416016e+00,0.000000000000000000e+00,4.311061382293701172e+00,9.463306069374084473e-01,9.277751445770263672e-01,0.000000000000000000e+00,4.017019748687744141e+00,8.817848563194274902e-01,8.644950389862060547e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.101199913024902344e+01,2.524869918823242188e+01,5.763299942016601562e+00,3.101199722290039062e+01,2.524869918823242188e+01,5.763299942016601562e+00,0.000000000000000000e+00
1.000000000000000000e+00,9.333806037902832031e+00,1.861554265022277832e+00,1.692322015762329102e+00,0.000000000000000000e+00,1.894051194190979004e+00,3.777536153793334961e-01,3.434123694896697998e-01,0.000000000000000000e+00,2.509137630462646484e+00,5.004277825355529785e-01,4.549343287944793701e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.896739959716796875e+01,1.550290012359619141e+01,3.464499950408935547e+00,1.896739959716796875e+01,1.550289916992187500e+01,3.464499711990356445e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.101112976074218750e+02,1.660995941162109375e+02,4.401169967651367188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.101112976074218750e+02,1.660995941162109375e+02,4.401169967651367188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.439231491088867188e+01,1.222651386260986328e+01,1.097251224517822266e+01,0.000000000000000000e+00,1.956411361694335938e+01,4.397696971893310547e+00,3.946651220321655273e+00,0.000000000000000000e+00,2.152465629577636719e+01,4.838395118713378906e+00,4.342149257659912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.362050018310546875e+02,1.054998016357421875e+02,3.070520019531250000e+01,1.362050018310546875e+02,1.054998016357421875e+02,3.070520210266113281e+01,0.000000000000000000e+00
1.000000000000000000e+00,3.264816665649414062e+01,8.475483894348144531e+00,8.525634765625000000e+00,0.000000000000000000e+00,7.200790882110595703e+00,1.869329690933227539e+00,1.880390882492065430e+00,0.000000000000000000e+00,8.750031471252441406e+00,2.271513700485229492e+00,2.284954547882080078e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.390630340576171875e+01,6.059980010986328125e+01,1.330650043487548828e+01,7.390630340576171875e+01,6.059979629516601562e+01,1.330649948120117188e+01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.891846923828125000e+02,2.302079925537109375e+02,5.897669982910156250e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.279459991455078125e+02,1.029863967895507812e+02,2.495960044860839844e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.391592502593994141e+01,3.128075361251831055e+00,2.807247161865234375e+00,0.000000000000000000e+00,8.550257682800292969e+00,1.921959996223449707e+00,1.724835872650146484e+00,0.000000000000000000e+00,6.207584381103515625e+00,1.395364761352539062e+00,1.252250432968139648e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.090350341796875000e+01,3.204830169677734375e+01,8.855199813842773438e+00,4.090350341796875000e+01,3.204830169677734375e+01,8.855199813842773438e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.348218441009521484e+00,1.051988005638122559e+00,9.563525915145874023e-01,0.000000000000000000e+00,1.129714965820312500e+00,2.222135365009307861e-01,2.020123004913330078e-01,0.000000000000000000e+00,1.213871955871582031e+00,2.387671172618865967e-01,2.170609980821609497e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.058019924163818359e+01,8.910499572753906250e+00,1.669700026512145996e+00,1.058019924163818359e+01,8.910499572753906250e+00,1.669700145721435547e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.779410362243652344e+01,4.765774250030517578e+00,5.639969825744628906e+00,0.000000000000000000e+00,9.841803550720214844e+00,2.635918855667114258e+00,3.119430541992187500e+00,0.000000000000000000e+00,6.814989089965820312e+00,1.825250625610351562e+00,2.160059928894042969e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.459730148315429688e+01,4.379700088500976562e+01,1.080029964447021484e+01,5.459730148315429688e+01,4.379700088500976562e+01,1.080029964447021484e+01,0.000000000000000000e+00
1.000000000000000000e+00,9.136665344238281250e+00,2.114717960357666016e+00,2.304500102996826172e+00,0.000000000000000000e+00,3.150759458541870117e+00,7.292558550834655762e-01,7.947018742561340332e-01,0.000000000000000000e+00,2.449518203735351562e+00,5.669507980346679688e-01,6.178309917449951172e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.186490058898925781e+01,1.823060035705566406e+01,3.634299993515014648e+00,2.186490058898925781e+01,1.823060035705566406e+01,3.634299993515014648e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.663300323486328125e+01,7.477850341796875000e+01,2.185449981689453125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.406328582763671875e+01,4.352921962738037109e+00,5.500945091247558594e+00,0.000000000000000000e+00,1.131091403961181641e+01,3.500997304916381836e+00,4.424336910247802734e+00,0.000000000000000000e+00,8.177845001220703125e+00,2.531237840652465820e+00,3.198817014694213867e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.706130218505859375e+01,4.315340042114257812e+01,1.390789985656738281e+01,5.706130218505859375e+01,4.315340042114257812e+01,1.390789985656738281e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.160431957244873047e+01,2.997142076492309570e+00,4.610987663269042969e+00,0.000000000000000000e+00,7.497241497039794922e+00,1.936373591423034668e+00,2.979036092758178711e+00,0.000000000000000000e+00,4.799685955047607422e+00,1.239653944969177246e+00,1.907159924507141113e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.957159805297851562e+01,3.162509918212890625e+01,7.946499824523925781e+00,3.957160186767578125e+01,3.162509918212890625e+01,7.946499824523925781e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.460579681396484375e+01,5.244309997558593750e+01,1.216269969940185547e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.855444908142089844e+00,2.607914209365844727e+00,3.009131669998168945e+00,0.000000000000000000e+00,5.856198787689208984e+00,1.724641203880310059e+00,1.989970445632934570e+00,0.000000000000000000e+00,3.708061218261718750e+00,1.092018127441406250e+00,1.260020852088928223e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.010340118408203125e+01,2.404330062866210938e+01,6.060100078582763672e+00,3.010340118408203125e+01,2.404330062866210938e+01,6.060100078582763672e+00,0.000000000000000000e+00
1.000000000000000000e+00,5.735970973968505859e+00,1.347607612609863281e+00,1.468546628952026367e+00,0.000000000000000000e+00,1.988763689994812012e+00,4.672396481037139893e-01,5.091713666915893555e-01,0.000000000000000000e+00,1.662012219429016113e+00,3.904727101325988770e-01,4.255151152610778809e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.399529933929443359e+01,1.151729965209960938e+01,2.477999925613403320e+00,1.399529933929443359e+01,1.151729965209960938e+01,2.478000164031982422e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.035541057586669922e+00,1.376526951789855957e+00,1.500061392784118652e+00,0.000000000000000000e+00,1.178423881530761719e+00,2.687633633613586426e-01,2.928831279277801514e-01,0.000000000000000000e+00,1.320729494094848633e+00,3.012190163135528564e-01,3.282514810562133789e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.260239982604980469e+01,1.065219974517822266e+01,1.950199961662292480e+00,1.260239982604980469e+01,1.065219974517822266e+01,1.950199961662292480e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.247838973999023438e+00,5.361817479133605957e-01,6.186712384223937988e-01,0.000000000000000000e+00,1.867869019508361816e+00,4.455467164516448975e-01,5.140923857688903809e-01,0.000000000000000000e+00,1.106052756309509277e+00,2.638290822505950928e-01,3.044181764125823975e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.904500007629394531e+00,6.230199813842773438e+00,1.674299955368041992e+00,7.904500007629394531e+00,6.230199813842773438e+00,1.674300074577331543e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.418880920410156250e+02,3.524610900878906250e+02,8.942700195312500000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.824715881347656250e+02,1.432933959960937500e+02,3.917819976806640625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.817198753356933594e+01,6.623435020446777344e+00,9.510573387145996094e+00,0.000000000000000000e+00,8.496808052062988281e+00,3.096967458724975586e+00,4.446927547454833984e+00,0.000000000000000000e+00,8.482186317443847656e+00,3.091638088226318359e+00,4.439275264739990234e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.635980224609375000e+01,5.034669876098632812e+01,1.601309967041015625e+01,6.635979461669921875e+01,5.034669876098632812e+01,1.601309967041015625e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.327892589569091797e+01,4.181253910064697266e+00,5.284001350402832031e+00,0.000000000000000000e+00,4.348965167999267578e+00,1.369397401809692383e+00,1.730556964874267578e+00,0.000000000000000000e+00,4.596851825714111328e+00,1.447451591491699219e+00,1.829196929931640625e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.806660079956054688e+01,3.019309997558593750e+01,7.873499870300292969e+00,3.806660461425781250e+01,3.019310188293457031e+01,7.873500347137451172e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.588969230651855469e+00,1.793133139610290527e+00,2.440358877182006836e+00,0.000000000000000000e+00,1.219314575195312500e+00,3.318263292312622070e-01,4.515979886054992676e-01,0.000000000000000000e+00,1.871036529541015625e+00,5.091870427131652832e-01,6.929764747619628906e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.589840030670166016e+01,1.282520008087158203e+01,3.073199987411499023e+00,1.589839935302734375e+01,1.282520008087158203e+01,3.073199987411499023e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.230168819427490234e+01,3.193526029586791992e+00,3.590354681015014648e+00,0.000000000000000000e+00,3.078217983245849609e+00,7.991073131561279297e-01,8.984047174453735352e-01,0.000000000000000000e+00,4.177679538726806641e+00,1.084528207778930664e+00,1.219292163848876953e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.034280014038085938e+01,2.386129951477050781e+01,6.481500148773193359e+00,3.034279823303222656e+01,2.386129951477050781e+01,6.481500148773193359e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.095862293243408203e+01,4.317033290863037109e+00,7.084362030029296875e+00,0.000000000000000000e+00,1.816837549209594727e+00,7.157239317893981934e-01,1.174521207809448242e+00,0.000000000000000000e+00,2.811648845672607422e+00,1.107619285583496094e+00,1.817631602287292480e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.180400085449218750e+01,2.606710052490234375e+01,5.736899852752685547e+00,3.180400085449218750e+01,2.606710052490234375e+01,5.736899852752685547e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.655947113037109375e+02,1.336215057373046875e+02,3.197319984436035156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.394024467468261719e+01,3.986296892166137695e+00,5.189262390136718750e+00,0.000000000000000000e+00,2.349463224411010742e+00,6.718431115150451660e-01,8.745886683464050293e-01,0.000000000000000000e+00,3.110710144042968750e+00,8.895263075828552246e-01,1.157963156700134277e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.216989898681640625e+01,2.701169967651367188e+01,5.158199787139892578e+00,3.216989898681640625e+01,2.701169967651367188e+01,5.158199787139892578e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.798000526428222656e+01,5.993335723876953125e+00,6.454361438751220703e+00,0.000000000000000000e+00,4.960796833038330078e+00,1.653599023818969727e+00,1.780799031257629395e+00,0.000000000000000000e+00,4.985322475433349609e+00,1.661774277687072754e+00,1.789603114128112793e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.725959777832031250e+01,3.882289886474609375e+01,8.436699867248535156e+00,4.725959777832031250e+01,3.882289886474609375e+01,8.436699867248535156e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.343100643157958984e+01,4.629627227783203125e+00,7.376878261566162109e+00,0.000000000000000000e+00,6.676554203033447266e+00,2.301388025283813477e+00,3.667046785354614258e+00,0.000000000000000000e+00,6.339167594909667969e+00,2.185091972351074219e+00,3.481739759445190430e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.008850097656250000e+01,3.808250045776367188e+01,1.200599956512451172e+01,5.008850479125976562e+01,3.808250427246093750e+01,1.200599956512451172e+01,0.000000000000000000e+00
1.000000000000000000e+00,1.206501865386962891e+01,4.807516574859619141e+00,6.471657276153564453e+00,0.000000000000000000e+00,3.287156343460083008e+00,1.309824705123901367e+00,1.763225674629211426e+00,0.000000000000000000e+00,3.293406724929809570e+00,1.312315225601196289e+00,1.766578316688537598e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.607669830322265625e+01,2.970439910888671875e+01,6.372300148010253906e+00,3.607670211791992188e+01,2.970439910888671875e+01,6.372300148010253906e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.382170104980468750e+01,7.554609680175781250e+01,1.827560043334960938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,8.631590843200683594e+00,2.027903795242309570e+00,2.339889049530029297e+00,0.000000000000000000e+00,1.330800294876098633e+00,3.126578927040100098e-01,3.607591092586517334e-01,0.000000000000000000e+00,2.319684028625488281e+00,5.449860095977783203e-01,6.288300156593322754e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.849710083007812500e+01,1.500360012054443359e+01,3.493499994277954102e+00,1.849710083007812500e+01,1.500360107421875000e+01,3.493499994277954102e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.219886589050292969e+01,3.610522270202636719e+00,5.341009616851806641e+00,0.000000000000000000e+00,3.003922700881958008e+00,8.890769481658935547e-01,1.315202593803405762e+00,0.000000000000000000e+00,3.514764785766601562e+00,1.040271759033203125e+00,1.538863658905029297e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.245249938964843750e+01,2.635860061645507812e+01,6.093900203704833984e+00,3.245249938964843750e+01,2.635860061645507812e+01,6.093900203704833984e+00,0.000000000000000000e+00
